"Hanse";"Strategy";"/game/7439.html";"1988"
"Harrier Combat Simulator";"Simulation";"/game/4259.html";"1988"
"Heroes of the Lance";"Adventure";"/game/1316.html";"1988"
"Hidden Agenda";"Strategy";"/game/2685.html";"1988"
"HMS Cobra: Convois pour Mourmansk";"Strategy";"/game/8592.html";"1988"
"The Honeymooners";"Arcade";"/game/3865.html";"1988"
"Hostage: Rescue Mission";"Strategy";"/game/2223.html";"1988"
"Human Killing Machine";"Fighting";"/game/4523.html";"1988"
"Hunchback";"Arcade";"/game/4450.html";"1988"
"Hurlements";"Adventure";"/game/4451.html";"1988"
"Ikari Warriors II: Victory Road";"Arcade";"/game/2323.html";"1988"
"Impossible Mission II";"Arcade";"/game/2305.html";"1988"
"Infiltrator II";"Adventure";"/game/2226.html";"1988"
"Jack Nicklaus' Greatest 18 Holes of Major Championship Golf";"Sports";"/game/5832.html";"1988"
"Jetfighter: The Adventure";"Simulation";"/game/3398.html";"1988"
"Jinxter";"Interactive Fiction";"/game/5905.html";"1988"
"John Elway's Quarterback";"Sports";"/game/3403.html";"1988"
"Jonah Barrington's Squash";"Sports";"/game/3676.html";"1988"
"Jordan vs. Bird: One-on-One";"Sports";"/game/3515.html";"1988"
"Journey to the Center of the Earth";"Other";"/game/3871.html";"1988"
"Journey: The Quest Begins";"Interactive Fiction";"/game/1819.html";"1988"
"Jr. Pac-Man";"Arcade";"/game/3444.html";"1988"
"Juegos de relax";"Tabletop";"/game/7764.html";"1988"
"The Jungle Book";"Arcade";"/game/5474.html";"1988"
"Karting Grand Prix";"Arcade";"/game/7641.html";"1988"
"King's Quest IV: The Perils of Rosella";"Quest";"/game/761.html";"1988"
"Kings of the Beach";"Sports";"/game/3517.html";"1988"
"Knight Games";"Arcade";"/game/2581.html";"1988"
"Kristor";"Adventure";"/game/4236.html";"1988"
"L.A. Crackdown";"Adventure";"/game/3520.html";"1988"
"Lancelot";"Interactive Fiction";"/game/4646.html";"1988"
"The Last Ninja";"Arcade";"/game/837.html";"1988"
"Lee Trevino's Fighting Golf";"Sports";"/game/8469.html";"1988"
"Life & Death";"Simulation";"/game/1321.html";"1988"
"Lombard RAC Rally";"Racing";"/game/2635.html";"1988"
"The Lost Crown of Queen Anne";"Interactive Fiction";"/game/7957.html";"1988"
"MacArthur's War: Battles for Korea";"Strategy";"/game/3732.html";"1988"
"Mad Mix";"Arcade";"/game/3880.html";"1988"
"Mad Show";"Puzzle";"/game/4317.html";"1988"
"Mambo";"Arcade";"/game/3734.html";"1988"
"Manhattan Dealers";"Arcade";"/game/2524.html";"1988"
"Manhunter: New York";"Quest";"/game/930.html";"1988"
"Maniac Mansion";"Quest";"/game/599.html";"1988"
"Mastertrivial - I";"Educational";"/game/9368.html";"1988"
"Matterhorn Screamer!";"Arcade";"/game/3448.html";"1988"
"Maxi Bourse International";"Tabletop";"/game/8845.html";"1988"
"MegaMetropoli";"Tabletop";"/game/8595.html";"1988"
"Memory Hog Hunter";"Arcade";"/game/6442.html";"1988"
"Microsoft Flight Simulator (v3.0)";"Simulation";"/game/8080.html";"1988"
"Might and Magic II: Gates to Another World";"RPG";"/game/52.html";"1988"
"Mind-Roll";"Puzzle";"/game/2690.html";"1988"
"Mindfighter";"Interactive Fiction";"/game/8134.html";"1988"
"Modem Wars";"Strategy";"/game/3450.html";"1988"
"Mortville Manor";"Quest";"/game/2964.html";"1988"
"Motorbike Madness";"Arcade";"/game/3149.html";"1988"
"Murder on the Atlantic";"Quest";"/game/3453.html";"1988"
"Mutan Zone";"Arcade";"/game/2967.html";"1988"
"Mystery of the Mummy";"Adventure";"/game/3897.html";"1988"
"Napoleon in Russia: Borodino 1812";"Strategy";"/game/2968.html";"1988"
"Navcom 6: The Persian Gulf Defense";"Strategy";"/game/3473.html";"1988"
"Night Hunter";"Arcade";"/game/2404.html";"1988"
"Night Mission Pinball";"Arcade";"/game/3704.html";"1988"
"Nobunaga's Ambition";"Strategy";"/game/2232.html";"1988"
"Le Nécromancien";"Interactive Fiction";"/game/5878.html";"1988"
"Ocean Ranger";"Simulation";"/game/2299.html";"1988"
"Off Road";"Arcade";"/game/4106.html";"1988"
"Off Shore Warrior";"Racing";"/game/2643.html";"1988"
"The Oregon Trail";"Educational";"/game/2347.html";"1988"
"Ormuz";"Simulation";"/game/4263.html";"1988"
"Pac-Maine";"Arcade";"/game/6450.html";"1988"
"Paladin";"Strategy";"/game/875.html";"1988"
"Paperboy";"Arcade";"/game/2783.html";"1988"
"Paris-Dakar";"Racing";"/game/4196.html";"1988"
"Pete Rose Pennant Fever";"Sports";"/game/3685.html";"1988"
"Phantasie III: The Wrath of Nikademus";"RPG";"/game/2971.html";"1988"
"Phantasm";"Arcade";"/game/3447.html";"1988"
"Phantom Fighter";"Arcade";"/game/3901.html";"1988"
"Pharaoh's Revenge";"Arcade";"/game/3529.html";"1988"
"PHM Pegasus";"Simulation";"/game/2642.html";"1988"
"Pole Position";"Racing";"/game/3535.html";"1988"
"Police Quest 2: The Vengeance";"Quest";"/game/661.html";"1988"
"Pool of Radiance";"RPG";"/game/569.html";"1988"
"Popcorn";"Arcade";"/game/2086.html";"1988"
"Prime Time";"Strategy";"/game/3763.html";"1988"
"Prisoner";"Puzzle";"/game/9382.html";"1988"
"Profession Détective";"Quest";"/game/6108.html";"1988"
"Psycho";"Adventure";"/game/3764.html";"1988"
"QikServe";"Arcade";"/game/6446.html";"1988"
"Qin";"Interactive Fiction";"/game/5906.html";"1988"
"Quadralien";"Puzzle";"/game/2641.html";"1988"
"A Question of Sport";"Educational";"/game/7467.html";"1988"
"Questron II";"RPG";"/game/2487.html";"1988"
"Race Car";"Arcade";"/game/9043.html";"1988"
"Rack 'Em";"Sports";"/game/3686.html";"1988"
"Rampage";"Arcade";"/game/2298.html";"1988"
"Ranadinn";"RPG";"/game/4699.html";"1988"
"Reach for the Stars: The Conquest of the Galaxy";"Strategy";"/game/539.html";"1988"
"Red Storm Rising";"Simulation";"/game/273.html";"1988"
"Renegade";"Arcade";"/game/1419.html";"1988"
"Return to Doom";"Interactive Fiction";"/game/7357.html";"1988"
"Rocket Ranger";"Arcade";"/game/1588.html";"1988"
"Rubicon Trail";"Puzzle";"/game/5542.html";"1988"
"Sabotaje";"Arcade";"/game/4353.html";"1988"
"Savage";"Arcade";"/game/3561.html";"1988"
"Scavengers of the Mutant World";"RPG";"/game/2613.html";"1988"
"SDI: Strategic Defense Initiative";"Arcade";"/game/7980.html";"1988"
"Serve & Volley";"Sports";"/game/3616.html";"1988"
"Sesame Street: Letter-Go-Round";"Puzzle";"/game/7266.html";"1988"
"Shadowgate";"Quest";"/game/1313.html";"1988"
"The Shadows of Mordor";"Interactive Fiction";"/game/5938.html";"1988"
"Sherlock: The Riddle of The Crown Jewels";"Interactive Fiction";"/game/6719.html";"1988"
"Sidewinder";"Arcade";"/game/2602.html";"1988"
"Silent Shadow";"Arcade";"/game/4193.html";"1988"
"Sinbad and the Throne of the Falcon";"Arcade";"/game/1902.html";"1988"
"Skate or Die";"Sports";"/game/1582.html";"1988"
"Skyfox II: The Cygnus Conflict";"Arcade";"/game/2601.html";"1988"
"The Slugger";"Sports";"/game/3689.html";"1988"
"Sol Negro";"Arcade";"/game/3621.html";"1988"
"Solomon's Key";"Arcade";"/game/3576.html";"1988"
"Sons of Liberty";"Strategy";"/game/2722.html";"1988"
"Sorcerer Lord";"Strategy";"/game/1490.html";"1988"
"Space Racer";"Racing";"/game/2392.html";"1988"
"Space Spirals";"Arcade";"/game/4482.html";"1988"
"Speed Zone";"Arcade";"/game/4360.html";"1988"
"Speedball";"Sports";"/game/1618.html";"1988"
"Spelling Fun One";"Educational";"/game/7757.html";"1988"
"Spiderbot";"Arcade";"/game/2242.html";"1988"
"Sporting News Baseball";"Sports";"/game/3918.html";"1988"
"Spy vs. Spy: Arctic Antics";"Arcade";"/game/2241.html";"1988"
"Star Command";"Strategy";"/game/1096.html";"1988"
"Star Empire";"Arcade";"/game/4363.html";"1988"
"Star Goose!";"Arcade";"/game/1810.html";"1988"
"Star Trek: First Contact";"Interactive Fiction";"/game/6892.html";"1988"
"Star Trek: The Rebel Universe";"Adventure";"/game/3194.html";"1988"
"Stardust";"Arcade";"/game/3005.html";"1988"
"Starquake";"Arcade";"/game/2295.html";"1988"
"Starting Blocks";"Sports";"/game/7701.html";"1988"
"Stellar Crusade";"Strategy";"/game/3626.html";"1988"
"Stocker";"Arcade";"/game/7236.html";"1988"
"Street Fighter";"Fighting";"/game/3631.html";"1988"
"Street Football";"Arcade";"/game/7347.html";"1988"
"Street Sports Soccer";"Sports";"/game/3634.html";"1988"
"Strike Fleet";"Strategy";"/game/2718.html";"1988"
"Strike Force Harrier";"Simulation";"/game/3925.html";"1988"
"Summer Challenge";"Sports";"/game/3638.html";"1988"
"Super Huey II";"Simulation";"/game/3019.html";"1988"
"Super Huey UH-IX";"Simulation";"/game/3018.html";"1988"
"Superstar Soccer";"Sports";"/game/4371.html";"1988"
"Take Down";"Sports";"/game/3934.html";"1988"
"Techno Cop";"Arcade";"/game/2521.html";"1988"
"Thud Ridge: American Aces in 'Nam";"Simulation";"/game/3586.html";"1988"
"Time Bandit";"Arcade";"/game/3078.html";"1988"
"Times of Lore";"RPG";"/game/2375.html";"1988"
"Total Eclipse";"Adventure";"/game/2100.html";"1988"
"Tower Toppler";"Arcade";"/game/1083.html";"1988"
"The Train: Escape to Normandy";"Adventure";"/game/2376.html";"1988"
"Trantor the Last Stormtrooper";"Arcade";"/game/2703.html";"1988"
"Trek Trivia";"Educational";"/game/6851.html";"1988"
"Trilogy";"Quest";"/game/7182.html";"1988"
"Turbo Cup";"Racing";"/game/2483.html";"1988"
"The Twilight Zone";"Interactive Fiction";"/game/5934.html";"1988"
"Twilight's Ransom";"Interactive Fiction";"/game/8114.html";"1988"
"Ultima V: Warriors of Destiny";"RPG";"/game/128.html";"1988"
"Uninvited";"Quest";"/game/3595.html";"1988"
"Up Periscope!";"Simulation";"/game/316.html";"1988"
"Uridium";"Arcade";"/game/2515.html";"1988"
"Vectorball";"Sports";"/game/2864.html";"1988"
"Venom";"Quest";"/game/7181.html";"1988"
"Vermeer";"Strategy";"/game/3949.html";"1988"
"Veteran";"Arcade";"/game/5477.html";"1988"
"Virus";"Action";"/game/1761.html";"1988"
"Visions of Aftermath: The Boomtown";"RPG";"/game/1079.html";"1988"
"Vixen";"Arcade";"/game/2865.html";"1988"
"Vulcan: The Tunisian Campaign";"Strategy";"/game/3596.html";"1988"
"Warship";"Simulation";"/game/3597.html";"1988"
"Wasteland";"RPG";"/game/471.html";"1988"
"Where in Europe Is Carmen Sandiego?";"Adventure";"/game/6125.html";"1988"
"Who Framed Roger Rabbit";"Arcade";"/game/2370.html";"1988"
"Wilderness Survival";"Other";"/game/6247.html";"1988"
"Will Harvey's Zany Golf";"Sports";"/game/3099.html";"1988"
"Willow";"Arcade";"/game/2696.html";"1988"
"Win, Lose or Draw";"Puzzle";"/game/8835.html";"1988"
"Winter Olympiad 88";"Sports";"/game/3953.html";"1988"
"Wizard Wars";"RPG";"/game/3604.html";"1988"
"Wizardry V: Heart of the Maelstrom";"RPG";"/game/688.html";"1988"
"Wizardry: The Return of Werdna";"RPG";"/game/687.html";"1988"
"World Class Leader Board";"Sports";"/game/3140.html";"1988"
"Xenon";"Arcade";"/game/2460.html";"1988"
"Yes, Prime Minister";"Other";"/game/4388.html";"1988"
"Yuppi's Revenge";"Strategy";"/game/3694.html";"1988"
"Zak McKracken and the Alien Mindbenders";"Quest";"/game/1672.html";"1988"
"Zone";"Strategy";"/game/4188.html";"1988"
"Zoom!";"Arcade";"/game/4255.html";"1988"
"Zork Zero: The Revenge of Megaboz";"Interactive Fiction";"/game/1348.html";"1988"
"ZorkQuest. Episode 1: Assault on Egreth Castle";"Interactive Fiction";"/game/6779.html";"1988"
"ZorkQuest: The Crystal of Doom";"Interactive Fiction";"/game/6780.html";"1988"
"Клоп";"Puzzle";"/game/5004.html";"1988"
"Реверси";"Tabletop";"/game/9486.html";"1988"
"Углотр";"Arcade";"/game/9491.html";"1988"
"Шкалик";"Arcade";"/game/9207.html";"1988"
"...A Personal Nightmare";"Quest";"/game/1636.html";"1989"
"007: Licence to Kill";"Arcade";"/game/2072.html";"1989"
"1st Person Pinball";"Arcade";"/game/3428.html";"1989"
"386 Spys";"Arcade";"/game/4297.html";"1989"
"688 Attack Sub";"Simulation";"/game/84.html";"1989"
"89: La Revolution Française";"Educational";"/game/8559.html";"1989"
"A Nightmare on Elm Street";"Arcade";"/game/2206.html";"1989"
"A-10 Tank Killer";"Simulation";"/game/1043.html";"1989"
"The A-Team";"Arcade";"/game/4398.html";"1989"
"ABC Monday Night Football";"Sports";"/game/3460.html";"1989"
"Action Fighter";"Arcade";"/game/2571.html";"1989"
"Action in the North Atlantic";"Strategy";"/game/4399.html";"1989"
"African Raiders 01";"Racing";"/game/2819.html";"1989"
"After Burner II";"Simulation";"/game/3107.html";"1989"
"After the War";"Arcade";"/game/2821.html";"1989"
"Ajax";"Arcade";"/game/4400.html";"1989"
"Alice in Wonderland";"Interactive Fiction";"/game/5925.html";"1989"
"Alien Syndrome";"Arcade";"/game/2508.html";"1989"
"All Dogs Go to Heaven";"Arcade";"/game/2424.html";"1989"
"Amado";"Puzzle";"/game/4707.html";"1989"
"Amarillo Slim's Real Poker – Five Card Stud";"Tabletop";"/game/7498.html";"1989"
"Amaze";"Puzzle";"/game/4854.html";"1989"
"The Amazing Spider-Man and Captain America in Dr. Doom's Revenge!";"Arcade";"/game/1567.html";"1989"
"Ancient Land of Ys";"RPG";"/game/1933.html";"1989"
"Apache Strike";"Simulation";"/game/3725.html";"1989"
"APB";"Arcade";"/game/2623.html";"1989"
"Apprends-moi à lire 1";"Educational";"/game/8316.html";"1989"
"Archipelagos";"Strategy";"/game/2507.html";"1989"
"Argh";"Puzzle";"/game/5207.html";"1989"
"Arkanoid II: Revenge of DOH";"Arcade";"/game/2062.html";"1989"
"Armada";"Strategy";"/game/2669.html";"1989"
"Army Moves";"Arcade";"/game/2902.html";"1989"
"Arthur: The Quest for Excalibur";"Interactive Fiction";"/game/1856.html";"1989"
"Artura";"Arcade";"/game/2416.html";"1989"
"Aspar GP Master";"Racing";"/game/2866.html";"1989"
"Associe";"Educational";"/game/9181.html";"1989"
"Astérix: Operation Getafix";"Arcade";"/game/3844.html";"1989"
"Austerlitz";"Strategy";"/game/2798.html";"1989"
"Autobots";"Puzzle";"/game/5388.html";"1989"
"Averno";"Arcade";"/game/5466.html";"1989"
"Avoid the Noid";"Arcade";"/game/1060.html";"1989"
"Baal";"Arcade";"/game/2413.html";"1989"
"Ballistix";"Puzzle";"/game/2625.html";"1989"
"Bambinours: Formes et Couleurs";"Educational";"/game/8123.html";"1989"
"Bananoid";"Arcade";"/game/4655.html";"1989"
"Bandit Kings of Ancient China";"Strategy";"/game/1538.html";"1989"
"Bar Games";"Arcade";"/game/2671.html";"1989"
"Barbarian";"Arcade";"/game/696.html";"1989"
"Barbarian II: The Dungeon of Drax";"Arcade";"/game/697.html";"1989"
"Batman: The Caped Crusader";"Arcade";"/game/240.html";"1989"
"The Battle of Kursk";"Strategy";"/game/6286.html";"1989"
"Battles of Napoleon";"Strategy";"/game/2787.html";"1989"
"Beetris";"Puzzle";"/game/4765.html";"1989"
"Begin 2: A Tactical Starship Simulation";"Simulation";"/game/4031.html";"1989"
"Beyond Columns";"Puzzle";"/game/5250.html";"1989"
"Beyond the Black Hole";"Arcade";"/game/3152.html";"1989"
"The Big Three";"Strategy";"/game/3814.html";"1989"
"Billiards";"Sports";"/game/9732.html";"1989"
"Billiards Simulator";"Sports";"/game/4598.html";"1989"
"Black Gold";"Strategy";"/game/2205.html";"1989"
"Blasteroids";"Arcade";"/game/2793.html";"1989"
"Blind Maze";"Puzzle";"/game/4924.html";"1989"
"Block Out";"Puzzle";"/game/4715.html";"1989"
"Block-O-Mania";"Puzzle";"/game/5740.html";"1989"
"Blockout";"Puzzle";"/game/1549.html";"1989"
"Bloodwych";"RPG";"/game/1301.html";"1989"
"Blue Angel 69";"Puzzle";"/game/6285.html";"1989"
"Blue Angels: Formation Flight Simulation";"Simulation";"/game/2337.html";"1989"
"Bong Bong";"Arcade";"/game/7353.html";"1989"
"Boot Camp";"Simulation";"/game/2535.html";"1989"
"Bruce Lee Lives: The Fall of Hong Kong Palace";"Arcade";"/game/3044.html";"1989"
"Bubble Bobble";"Arcade";"/game/2744.html";"1989"
"Budokan: The Martial Spirit";"Fighting";"/game/1271.html";"1989"
"BumpMaze";"Arcade";"/game/9042.html";"1989"
"Bumpy";"Arcade";"/game/3210.html";"1989"
"Captain Fizz";"Arcade";"/game/7204.html";"1989"
"Carrier Command";"Strategy";"/game/2207.html";"1989"
"Cartooners";"Other";"/game/6110.html";"1989"
"Catch'Em";"Arcade";"/game/5593.html";"1989"
"Caveman Ugh-Lympics";"Arcade";"/game/2533.html";"1989"
"Caverns of Kroz";"Arcade";"/game/1337.html";"1989"
"CD-Man";"Arcade";"/game/5811.html";"1989"
"Chamber of the Sci-Mutant Priestess";"Adventure";"/game/2794.html";"1989"
"The Chessmaster 2100";"Tabletop";"/game/248.html";"1989"
"Chicago 90";"Racing";"/game/2655.html";"1989"
"Chinese Chess Grand Master";"Tabletop";"/game/7225.html";"1989"
"Chip's Challenge";"Puzzle";"/game/8224.html";"1989"
"Chuck Yeager's Advanced Flight Trainer 2.0";"Simulation";"/game/3049.html";"1989"
"Chuckie Egg";"Arcade";"/game/3211.html";"1989"
"Circus Attractions";"Arcade";"/game/2566.html";"1989"
"Circus Games";"Arcade";"/game/2565.html";"1989"
"Classic Concentration: 2nd Edition";"Puzzle";"/game/4933.html";"1989"
"Clone Invader";"Arcade";"/game/6612.html";"1989"
"Clue: Master Detective";"Tabletop";"/game/3052.html";"1989"
"Codename: ICEMAN";"Quest";"/game/2417.html";"1989"
"The Colonel's Bequest";"Quest";"/game/2520.html";"1989"
"Columns";"Puzzle";"/game/5703.html";"1989"
"The Computer Edition of Risk: The World Conquest Game";"Strategy";"/game/3465.html";"1989"
"Conflict: Europe";"Strategy";"/game/3195.html";"1989"
"Corsarios";"Arcade";"/game/2454.html";"1989"
"Cosmic Sheriff";"Arcade";"/game/2841.html";"1989"
"The Crack of Doom";"Interactive Fiction";"/game/9556.html";"1989"
"Crazy Cars II";"Racing";"/game/385.html";"1989"
"Crazy Shot";"Arcade";"/game/2913.html";"1989"
"Crossbow";"Arcade";"/game/4247.html";"1989"
"Curse of the Azure Bonds";"RPG";"/game/570.html";"1989"
"Cyberbig";"Arcade";"/game/4417.html";"1989"
"Cybotron";"Action";"/game/5144.html";"1989"
"The Cycles: International Grand Prix Racing";"Racing";"/game/1840.html";"1989"
"Daley Thompson's Olympic Challenge";"Sports";"/game/6151.html";"1989"
"Darts";"Puzzle";"/game/7588.html";"1989"
"David Wolf: Secret Agent";"Adventure";"/game/2560.html";"1989"
"Day of the Pharaoh";"Strategy";"/game/2765.html";"1989"
"Day of the Viper";"Adventure";"/game/2286.html";"1989"
"Death Bringer";"RPG";"/game/2482.html";"1989"
"DeathTrack";"Racing";"/game/521.html";"1989"
"Defender of the Crown CD-ROM";"Strategy";"/game/8113.html";"1989"
"Demon's Winter";"RPG";"/game/1304.html";"1989"
"Die Hard";"Arcade";"/game/2557.html";"1989"
"Dimension Omega";"Arcade";"/game/4424.html";"1989"
"Dinos";"Arcade";"/game/5277.html";"1989"
"Don't Go Alone";"Adventure";"/game/2667.html";"1989"
"Double Dragon II: The Revenge";"Arcade";"/game/2771.html";"1989"
"Dragon's Lair";"Adventure";"/game/4216.html";"1989"
"Dragons of Flame";"Adventure";"/game/1318.html";"1989"
"Drakkar";"Arcade";"/game/7512.html";"1989"
"Drakkhen";"RPG";"/game/1517.html";"1989"
"Dream Warrior";"Arcade";"/game/3284.html";"1989"
"East vs. West: Berlin 1948";"Quest";"/game/1535.html";"1989"
"EGA Walls";"Arcade";"/game/4744.html";"1989"
"El Capitan Trueno";"Arcade";"/game/2849.html";"1989"
"Elicsir";"Quest";"/game/6990.html";"1989"
"Emilio Sanchez Vicario Grand Slam";"Sports";"/game/4217.html";"1989"
"Emmanuelle: A Game of Eroticism";"Quest";"/game/1641.html";"1989"
"Enchanted Pinball";"Arcade";"/game/4550.html";"1989"
"Enterprise";"Adventure";"/game/7514.html";"1989"
"Explora II";"Quest";"/game/6295.html";"1989"
"Eye of Horus";"Arcade";"/game/2531.html";"1989"
"F-15 Strike Eagle II";"Simulation";"/game/2282.html";"1989"
"F-16 Combat Pilot";"Simulation";"/game/2924.html";"1989"
"Face Off!";"Sports";"/game/2445.html";"1989"
"The Faery Tale Adventure: Book I";"RPG";"/game/114.html";"1989"
"Fallen Angel";"Arcade";"/game/2421.html";"1989"
"Ferrari Formula One";"Racing";"/game/2851.html";"1989"
"Fiendish Freddy's Big Top O' Fun";"Arcade";"/game/2480.html";"1989"
"Final Frontier";"Strategy";"/game/3853.html";"1989"
"Fire Brigade";"Strategy";"/game/2651.html";"1989"
"Fire!";"Arcade";"/game/3237.html";"1989"
"Fokker";"Arcade";"/game/5494.html";"1989"
"The Fool's Errand";"Adventure";"/game/1727.html";"1989"
"Freddy Hardest in South Manhattan";"Arcade";"/game/2498.html";"1989"
"Freezer Frenzy";"Arcade";"/game/4871.html";"1989"
"Friday on the Island";"Arcade";"/game/5429.html";"1989"
"Frightmare";"Arcade";"/game/3496.html";"1989"
"Fun House";"Arcade";"/game/4096.html";"1989"
"Fun School 2: For the Over-8s";"Educational";"/game/8499.html";"1989"
"Fun School 2: For the Under-6s";"Educational";"/game/8765.html";"1989"
"Gaminours and the Puzzle";"Puzzle";"/game/7663.html";"1989"
"Gauntlet II";"Arcade";"/game/2200.html";"1989"
"Genghis Khan";"Strategy";"/game/2278.html";"1989"
"Ghostbusters II";"Adventure";"/game/2277.html";"1989"
"Gold of the Americas: The Conquest of the New World";"Strategy";"/game/1137.html";"1989"
"Gonzzalezz";"Arcade";"/game/3362.html";"1989"
"GrailQuest";"Quest";"/game/3363.html";"1989"
"Grand Monster Slam";"Sports";"/game/2473.html";"1989"
"Grave Yardage";"Sports";"/game/3859.html";"1989"
"Great Courts";"Sports";"/game/3860.html";"1989"
"Greg Norman's Shark Attack!: The Ultimate Golf Simulator";"Sports";"/game/3365.html";"1989"
"Guerrero Solitario";"Arcade";"/game/8539.html";"1989"
"Guillermo Tell";"Arcade";"/game/4244.html";"1989"
"HardBall II";"Sports";"/game/3374.html";"1989"
"Harley-Davidson: The Road to Sturgis";"Racing";"/game/2808.html";"1989"
"Harpoon";"Simulation";"/game/388.html";"1989"
"Heavy Barrel";"Arcade";"/game/2650.html";"1989"
"Heavy Metal";"Arcade";"/game/3506.html";"1989"
"Hell Fire";"Arcade";"/game/7188.html";"1989"
"Hellraider";"Arcade";"/game/2854.html";"1989"
"Helter Skelter";"Puzzle";"/game/2855.html";"1989"
"Hero's Quest: So You Want to Be a Hero";"Adventure";"/game/627.html";"1989"
"Hillsfar";"RPG";"/game/1909.html";"1989"
"Hole-in-One Miniature Golf";"Sports";"/game/2933.html";"1989"
"Hotshot";"Arcade";"/game/2856.html";"1989"
"The Hound of Shadow";"Interactive Fiction";"/game/8137.html";"1989"
"House of Cards";"Tabletop";"/game/6436.html";"1989"
"Hoyle Official Book of Games - Volume 1";"Tabletop";"/game/6115.html";"1989"
"If It Moves, Shoot It!";"Arcade";"/game/2810.html";"1989"
"Ikari III: The Rescue";"Arcade";"/game/2324.html";"1989"
"In the Days of Knights & Kings";"Strategy";"/game/2936.html";"1989"
"Indiana Jones and the Last Crusade: The Action Game";"Arcade";"/game/3437.html";"1989"
"Indiana Jones and the Last Crusade: The Graphic Adventure";"Quest";"/game/870.html";"1989"
"Indiana Jones and the Temple of Doom";"Arcade";"/game/3867.html";"1989"
"Indianapolis 500: The Simulation";"Racing";"/game/1660.html";"1989"
"Interphase";"Adventure";"/game/2937.html";"1989"
"Intifada";"Arcade";"/game/4756.html";"1989"
"Iskib";"Arcade";"/game/4154.html";"1989"
"Italy '90 Soccer";"Sports";"/game/7233.html";"1989"
"J.R.R. Tolkien's War in Middle Earth";"Strategy";"/game/1663.html";"1989"
"James Clavell's Shogun";"Interactive Fiction";"/game/5918.html";"1989"
"Jaws";"Other";"/game/2788.html";"1989"
"Jim Henson's Muppet Adventure No. 1: Chaos at the Carnival";"Arcade";"/game/3443.html";"1989"
"Joan of Arc: Siege and the Sword";"Strategy";"/game/2649.html";"1989"
"John Madden Football";"Sports";"/game/3677.html";"1989"
"Kaleidokubes";"Puzzle";"/game/7725.html";"1989"
"Keef the Thief: A Boy and His Lockpick";"RPG";"/game/1683.html";"1989"
"Kicks";"Arcade";"/game/4121.html";"1989"
"King's Valley";"Puzzle";"/game/8092.html";"1989"
"Knight Force";"Arcade";"/game/2998.html";"1989"
"Knights of Legend";"RPG";"/game/793.html";"1989"
"The Kristal";"Arcade";"/game/3066.html";"1989"
"Kung Fu Louie vs. the Martial Art Posse";"Arcade";"/game/4460.html";"1989"
"Le Labyrinthe d'Orthophus";"Other";"/game/6157.html";"1989"
"Lakers vs Celtics and the NBA Playoffs";"Sports";"/game/1478.html";"1989"
"The Land";"RPG";"/game/4119.html";"1989"
"Landing Party";"Strategy";"/game/6441.html";"1989"
"Last Duel: Inter Planet War 2012";"Action";"/game/5650.html";"1989"
"Last Half of Darkness";"Quest";"/game/8145.html";"1989"
"Le Fetiche Maya";"Adventure";"/game/2351.html";"1989"
"Legacy of the Ancients";"RPG";"/game/2585.html";"1989"
"Legend of Djel";"Adventure";"/game/1644.html";"1989"
"Legends of Murder: Volume I - Stonedale Castle";"Adventure";"/game/8186.html";"1989"
"Legends of Murder: Volume II - Grey Haven";"Adventure";"/game/8187.html";"1989"
"Leisure Suit Larry Goes Looking for Love (In Several Wrong Places)";"Quest";"/game/456.html";"1989"
"Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals";"Quest";"/game/457.html";"1989"
"LineWars";"Action";"/game/4664.html";"1989"
"Livingstone Supongo II";"Arcade";"/game/2320.html";"1989"
"Lost Dutchman Mine";"Simulation";"/game/2348.html";"1989"
"Lunar Take";"Arcade";"/game/4114.html";"1989"
"M1 Tank Platoon";"Simulation";"/game/2892.html";"1989"
"MadMaze";"Puzzle";"/game/4925.html";"1989"
"The Magic Candle";"RPG";"/game/726.html";"1989"
"Magic Johnson's Basketball";"Sports";"/game/1499.html";"1989"
"Magnetic Crane";"Puzzle";"/game/4113.html";"1989"
"Major Indoor Soccer League";"Sports";"/game/4318.html";"1989"
"Malta Storm";"Strategy";"/game/2950.html";"1989"
"The Manhole";"Other";"/game/8108.html";"1989"
"Manhunter 2: San Francisco";"Quest";"/game/931.html";"1989"
"Master Mouse";"Arcade";"/game/6849.html";"1989"
"Maths Invaders";"Arcade";"/game/8864.html";"1989"
"Mayday Squad";"Arcade";"/game/3885.html";"1989"
"Mean Streets";"Adventure";"/game/1813.html";"1989"
"MechWarrior";"Simulation";"/game/640.html";"1989"
"Menace";"Arcade";"/game/2636.html";"1989"
"Meteors";"Arcade";"/game/4674.html";"1989"
"Miami Vice";"Arcade";"/game/3739.html";"1989"
"Michel Futbol Master + Super Skills";"Sports";"/game/3887.html";"1989"
"Microprose Pro Soccer";"Sports";"/game/3424.html";"1989"
"Microsoft Flight Simulator (v4.0)";"Simulation";"/game/7404.html";"1989"
"Midway: The Battle That Doomed Japan";"Strategy";"/game/3893.html";"1989"
"Mines of Titan";"RPG";"/game/3736.html";"1989"
"Mister Gas";"Arcade";"/game/6155.html";"1989"
"Monopoly";"Tabletop";"/game/3521.html";"1989"
"Moonwalker";"Arcade";"/game/2963.html";"1989"
